,year,sex,name,n,prop
1363130,2001,F,Mara,405,0.00020454
1363131,2001,F,Blanca,403,0.00020353
1363132,2001,F,Christian,400,0.00020202
1363133,2001,F,Laurel,399,0.00020151
1363134,2001,F,Leanna,399,0.00020151
1363135,2001,F,Micah,399,0.00020151
1363136,2001,F,Rosemary,399,0.00020151
1363137,2001,F,Sydni,399,0.00020151
1363138,2001,F,Valentina,399,0.00020151
1363139,2001,F,Destini,398,0.00020101
1363140,2001,F,Kailyn,398,0.00020101
1363141,2001,F,Keely,398,0.00020101
1363142,2001,F,Mariela,398,0.00020101
1363143,2001,F,Savanah,397,0.0002005
1363144,2001,F,Adrienne,396,0.0002
1363145,2001,F,Giovanna,396,0.0002
1363146,2001,F,Chyna,395,0.00019949
1363147,2001,F,Halie,395,0.00019949
1363148,2001,F,Tina,395,0.00019949
1363149,2001,F,Lila,394,0.00019899
1363150,2001,F,Tess,393,0.00019848
1363151,2001,F,Yvette,393,0.00019848
1363152,2001,F,Kaylyn,392,0.00019798
1363153,2001,F,Aleah,391,0.00019747
1363154,2001,F,Haven,391,0.00019747
1363155,2001,F,Maci,391,0.00019747
1363156,2001,F,Tierra,391,0.00019747
1363157,2001,F,Nicolette,390,0.00019697
1363158,2001,F,Desirae,388,0.00019596
1363159,2001,F,Hana,388,0.00019596
1363160,2001,F,Brynn,386,0.00019495
1363161,2001,F,Thalia,386,0.00019495
1363162,2001,F,Ayana,385,0.00019444
1363163,2001,F,Jolie,385,0.00019444
1363164,2001,F,Alisa,384,0.00019394
1363165,2001,F,Ally,383,0.00019343
1363166,2001,F,Sheila,382,0.00019293
1363167,2001,F,Stephany,382,0.00019293
1363168,2001,F,Ebony,381,0.00019242
1363169,2001,F,Violet,381,0.00019242
1363170,2001,F,Aracely,380,0.00019192
1363171,2001,F,Kaelyn,380,0.00019192
1363172,2001,F,Delilah,379,0.00019141
1363173,2001,F,Kianna,379,0.00019141
1363174,2001,F,Willow,379,0.00019141
1363175,2001,F,Damaris,378,0.00019091
1363176,2001,F,Katelin,377,0.0001904
1363177,2001,F,Kayley,375,0.00018939
1363178,2001,F,Brielle,374,0.00018889
1363179,2001,F,Estefania,374,0.00018889
1363180,2001,F,Gwendolyn,374,0.00018889
1363181,2001,F,Montana,374,0.00018889
1363182,2001,F,Maura,372,0.00018787
1363183,2001,F,Micaela,370,0.00018686
1363184,2001,F,Aisha,369,0.00018636
1363185,2001,F,Joyce,369,0.00018636
1363186,2001,F,Ryleigh,369,0.00018636
1363187,2001,F,Karlie,367,0.00018535
1363188,2001,F,Mariam,367,0.00018535
1363189,2001,F,Harmony,365,0.00018434
1363190,2001,F,Hayden,365,0.00018434
1363191,2001,F,Kasandra,364,0.00018383
1363192,2001,F,Salma,364,0.00018383
1363193,2001,F,Lea,363,0.00018333
1363194,2001,F,Shayna,363,0.00018333
1363195,2001,F,Shyann,363,0.00018333
1363196,2001,F,Carlee,362,0.00018282
1363197,2001,F,Katarina,361,0.00018232
1363198,2001,F,Margarita,360,0.00018181
1363199,2001,F,Yuliana,360,0.00018181
1363200,2001,F,Jazmyn,359,0.00018131
1363201,2001,F,Karli,359,0.00018131
1363202,2001,F,Lilian,359,0.00018131
1363203,2001,F,Madisen,359,0.00018131
1363204,2001,F,Robin,359,0.00018131
1363205,2001,F,Calista,358,0.0001808
1363206,2001,F,Joana,357,0.0001803
1363207,2001,F,Donna,355,0.00017929
1363208,2001,F,Beyonce,353,0.00017828
1363209,2001,F,Monserrat,353,0.00017828
1363210,2001,F,Annette,352,0.00017777
1363211,2001,F,Bria,352,0.00017777
1363212,2001,F,Carson,352,0.00017777
1363213,2001,F,Janessa,352,0.00017777
1363214,2001,F,Sienna,350,0.00017676
1363215,2001,F,Estrella,349,0.00017626
1363216,2001,F,Mattie,348,0.00017575
1363217,2001,F,Alena,346,0.00017474
1363218,2001,F,Alessandra,346,0.00017474
1363219,2001,F,Yadira,346,0.00017474
1363220,2001,F,Abigayle,345,0.00017424
1363221,2001,F,Haylie,345,0.00017424
1363222,2001,F,Stacey,344,0.00017373
1363223,2001,F,Aliya,343,0.00017323
1363224,2001,F,Casandra,342,0.00017272
1363225,2001,F,Kathy,340,0.00017171
1363226,2001,F,Lyndsey,340,0.00017171
1363227,2001,F,Amani,339,0.00017121
1363228,2001,F,Janiya,339,0.00017121
1363229,2001,F,Candace,338,0.0001707
1363230,2001,F,Beatriz,337,0.0001702
1363231,2001,F,Nikki,337,0.0001702
1363232,2001,F,Brianne,336,0.00016969
1363233,2001,F,Lara,336,0.00016969
1363234,2001,F,Lizette,335,0.00016919
1363235,2001,F,Maribel,335,0.00016919
1363236,2001,F,Katharine,334,0.00016868
1363237,2001,F,Noelia,333,0.00016818
1363238,2001,F,Kacie,332,0.00016767
1363239,2001,F,Nayely,331,0.00016717
1363240,2001,F,Anaya,328,0.00016565
1363241,2001,F,Ingrid,328,0.00016565
1363242,2001,F,Shea,327,0.00016515
1363243,2001,F,Ericka,326,0.00016464
1363244,2001,F,Alysa,325,0.00016414
1363245,2001,F,Reilly,325,0.00016414
1363246,2001,F,Ansley,324,0.00016363
1363247,2001,F,Lillie,324,0.00016363
1363248,2001,F,Karly,323,0.00016313
1363249,2001,F,Essence,322,0.00016262
1363250,2001,F,Isabela,322,0.00016262
1363251,2001,F,Kennedi,322,0.00016262
1363252,2001,F,Sandy,322,0.00016262
1363253,2001,F,Adeline,321,0.00016212
1363254,2001,F,Aria,321,0.00016212
1363255,2001,F,Liberty,321,0.00016212
1363256,2001,F,Teagan,321,0.00016212
1363257,2001,F,Johana,320,0.00016161
1363258,2001,F,Aubree,319,0.00016111
1363259,2001,F,Dorothy,319,0.00016111
1363260,2001,F,Hazel,319,0.00016111
1363261,2001,F,Kaylynn,319,0.00016111
1363262,2001,F,Kourtney,319,0.00016111
1363263,2001,F,Gia,318,0.0001606
1363264,2001,F,Aylin,317,0.0001601
1363265,2001,F,Maeve,317,0.0001601
1363266,2001,F,Jalyn,316,0.00015959
1363267,2001,F,Parker,316,0.00015959
1363268,2001,F,Hailie,315,0.00015909
1363269,2001,F,Alexandrea,314,0.00015858
1363270,2001,F,Moriah,314,0.00015858
1363271,2001,F,Cecelia,313,0.00015808
1363272,2001,F,Gretchen,313,0.00015808
1363273,2001,F,Lia,313,0.00015808
1363274,2001,F,Shawna,313,0.00015808
1363275,2001,F,Jenifer,311,0.00015707
1363276,2001,F,Kenzie,311,0.00015707
1363277,2001,F,Catalina,310,0.00015656
1363278,2001,F,Berenice,308,0.00015555
1363279,2001,F,Lexus,308,0.00015555
1363280,2001,F,Devyn,306,0.00015454
1363281,2001,F,Nallely,306,0.00015454
1363282,2001,F,Quinn,306,0.00015454
1363283,2001,F,Shaniya,306,0.00015454
1363284,2001,F,Yazmin,306,0.00015454
1363285,2001,F,Annalise,305,0.00015404
1363286,2001,F,Armani,305,0.00015404
1363287,2001,F,Sheridan,305,0.00015404
1363288,2001,F,Shirley,305,0.00015404
1363289,2001,F,Sydnie,305,0.00015404
1363290,2001,F,Melinda,304,0.00015353
1363291,2001,F,Reese,303,0.00015303
1363292,2001,F,Elissa,302,0.00015252
1363293,2001,F,Ayla,301,0.00015202
1363294,2001,F,Christy,301,0.00015202
1363295,2001,F,Sade,300,0.00015151
1363296,2001,F,Anissa,299,0.00015101
1363297,2001,F,Candice,299,0.00015101
1363298,2001,F,Kaylah,299,0.00015101
1363299,2001,F,Sally,299,0.00015101
1363300,2001,F,Carli,298,0.0001505
1363301,2001,F,Rachelle,298,0.0001505
1363302,2001,F,Susana,298,0.0001505
1363303,2001,F,Anita,297,0.00015
1363304,2001,F,Tracy,297,0.00015
1363305,2001,F,Jaime,296,0.00014949
1363306,2001,F,Myah,296,0.00014949
1363307,2001,F,Kaiya,295,0.00014899
1363308,2001,F,Alize,294,0.00014848
1363309,2001,F,Devon,294,0.00014848
1363310,2001,F,Kellie,294,0.00014848
1363311,2001,F,Robyn,294,0.00014848
1363312,2001,F,Aiyana,293,0.00014798
1363313,2001,F,Arely,293,0.00014798
1363314,2001,F,Meadow,293,0.00014798
1363315,2001,F,Meaghan,293,0.00014798
1363316,2001,F,Elyse,292,0.00014747
1363317,2001,F,Presley,292,0.00014747
1363318,2001,F,Chaya,290,0.00014646
1363319,2001,F,Dasia,290,0.00014646
1363320,2001,F,Kelsi,290,0.00014646
1363321,2001,F,Jacey,289,0.00014596
1363322,2001,F,Shaylee,289,0.00014596
1363323,2001,F,Savana,288,0.00014545
1363324,2001,F,Nyasia,287,0.00014495
1363325,2001,F,Rebeca,287,0.00014495
1363326,2001,F,Amira,286,0.00014444
1363327,2001,F,Makaila,285,0.00014394
1363328,2001,F,Dayana,283,0.00014293
1363329,2001,F,Lizeth,283,0.00014293
1363330,2001,F,Reina,283,0.00014293
1363331,2001,F,Celine,282,0.00014242
1363332,2001,F,Kenia,282,0.00014242
1363333,2001,F,Ashanti,281,0.00014192
1363334,2001,F,Dalia,281,0.00014192
1363335,2001,F,Lyric,280,0.00014141
1363336,2001,F,Arlene,279,0.00014091
1363337,2001,F,Greta,279,0.00014091
1363338,2001,F,Loren,279,0.00014091
1363339,2001,F,Carol,278,0.0001404
1363340,2001,F,Sarina,278,0.0001404
1363341,2001,F,Jasmyn,277,0.0001399
1363342,2001,F,Graciela,275,0.00013889
1363343,2001,F,Jeanette,275,0.00013889
1363344,2001,F,Christa,274,0.00013838
1363345,2001,F,Alexys,273,0.00013788
1363346,2001,F,Iyana,273,0.00013788
1363347,2001,F,Janice,273,0.00013788
1363348,2001,F,Raina,273,0.00013788
1363349,2001,F,Paloma,272,0.00013737
1363350,2001,F,Unique,272,0.00013737
1363351,2001,F,Alia,271,0.00013687
1363352,2001,F,Allyssa,271,0.00013687
1363353,2001,F,Kya,271,0.00013687
1363354,2001,F,Aryanna,270,0.00013636
1363355,2001,F,London,270,0.00013636
1363356,2001,F,Rita,270,0.00013636
1363357,2001,F,Jaycee,269,0.00013586
1363358,2001,F,Shakira,269,0.00013586
1363359,2001,F,Kallie,268,0.00013535
1363360,2001,F,Magdalena,268,0.00013535
1363361,2001,F,Jacklyn,267,0.00013485
1363362,2001,F,Jakayla,267,0.00013485
1363363,2001,F,Aliza,266,0.00013434
1363364,2001,F,Annabel,266,0.00013434
1363365,2001,F,Hadley,266,0.00013434
1363366,2001,F,Darlene,265,0.00013384
1363367,2001,F,Dianna,265,0.00013384
1363368,2001,F,Kaela,265,0.00013384
1363369,2001,F,Karley,265,0.00013384
1363370,2001,F,Kinsey,265,0.00013384
1363371,2001,F,Michele,265,0.00013384
1363372,2001,F,Norma,265,0.00013384
1363373,2001,F,Drew,264,0.00013333
1363374,2001,F,Iliana,264,0.00013333
1363375,2001,F,Jaylin,264,0.00013333
1363376,2001,F,Kayli,264,0.00013333
1363377,2001,F,Nyla,264,0.00013333
1363378,2001,F,Amara,263,0.00013283
1363379,2001,F,Princess,263,0.00013283
1363380,2001,F,Silvia,263,0.00013283
1363381,2001,F,Ximena,263,0.00013283
1363382,2001,F,Christiana,262,0.00013232
1363383,2001,F,Lourdes,262,0.00013232
1363384,2001,F,Mireya,262,0.00013232
1363385,2001,F,Selina,262,0.00013232
1363386,2001,F,Jimena,261,0.00013182
1363387,2001,F,Katia,261,0.00013182
1363388,2001,F,Kristine,261,0.00013182
1363389,2001,F,Maegan,261,0.00013182
1363390,2001,F,Samara,261,0.00013182
1363391,2001,F,Abril,260,0.00013131
1363392,2001,F,Daisha,260,0.00013131
1363393,2001,F,Diane,260,0.00013131
1363394,2001,F,Hillary,259,0.00013081
1363395,2001,F,Cielo,258,0.0001303
1363396,2001,F,Juanita,258,0.0001303
1363397,2001,F,Rayna,258,0.0001303
1363398,2001,F,Reanna,258,0.0001303
1363399,2001,F,Cali,257,0.0001298
1363400,2001,F,Kacey,257,0.0001298
1363401,2001,F,Kaia,256,0.00012929
1363402,2001,F,Bonnie,255,0.00012879
1363403,2001,F,Fabiola,255,0.00012879
1363404,2001,F,Melany,255,0.00012879
1363405,2001,F,Kari,253,0.00012778
1363406,2001,F,Liana,253,0.00012778
1363407,2001,F,Yessenia,253,0.00012778
1363408,2001,F,Brook,252,0.00012727
1363409,2001,F,Jena,252,0.00012727
1363410,2001,F,Baby,251,0.00012677
1363411,2001,F,Stefanie,251,0.00012677
1363412,2001,F,Ashtyn,250,0.00012626
1363413,2001,F,Bryana,250,0.00012626
1363414,2001,F,Emmalee,250,0.00012626
1363415,2001,F,Ireland,250,0.00012626
1363416,2001,F,Jackeline,250,0.00012626
1363417,2001,F,Jamya,250,0.00012626
1363418,2001,F,Marianna,249,0.00012576
1363419,2001,F,Eryn,248,0.00012525
1363420,2001,F,Roxana,248,0.00012525
1363421,2001,F,Taina,248,0.00012525
1363422,2001,F,Aubrie,247,0.00012474
1363423,2001,F,Elsa,247,0.00012474
1363424,2001,F,Frida,247,0.00012474
1363425,2001,F,Lilliana,247,0.00012474
1363426,2001,F,Abigale,246,0.00012424
1363427,2001,F,Yolanda,245,0.00012373
1363428,2001,F,Abagail,244,0.00012323
1363429,2001,F,Elyssa,244,0.00012323
1363430,2001,F,Kaliyah,244,0.00012323
1363431,2001,F,Caitlynn,242,0.00012222
1363432,2001,F,Patience,242,0.00012222
1363433,2001,F,Chandler,240,0.00012121
1363434,2001,F,Kalyn,240,0.00012121
1363435,2001,F,Maranda,240,0.00012121
1363436,2001,F,Ashly,239,0.0001207
1363437,2001,F,Chantel,239,0.0001207
1363438,2001,F,Deasia,239,0.0001207
1363439,2001,F,Kenna,239,0.0001207
1363440,2001,F,Chanel,238,0.0001202
1363441,2001,F,Gabriel,238,0.0001202
1363442,2001,F,Jaquelin,238,0.0001202
1363443,2001,F,Mikaila,238,0.0001202
1363444,2001,F,Caleigh,237,0.00011969
1363445,2001,F,Ryann,237,0.00011969
1363446,2001,F,Scarlett,237,0.00011969
1363447,2001,F,Saige,236,0.00011919
1363448,2001,F,Journey,235,0.00011868
1363449,2001,F,Penelope,235,0.00011868
1363450,2001,F,Taliyah,235,0.00011868
1363451,2001,F,Taniya,235,0.00011868
1363452,2001,F,Jana,234,0.00011818
1363453,2001,F,Lana,234,0.00011818
1363454,2001,F,Mandy,234,0.00011818
1363455,2001,F,Odalys,234,0.00011818
1363456,2001,F,Bridgette,233,0.00011767
1363457,2001,F,Jazmyne,233,0.00011767
1363458,2001,F,Joelle,233,0.00011767
1363459,2001,F,Lori,233,0.00011767
1363460,2001,F,Myra,233,0.00011767
1363461,2001,F,Rocio,233,0.00011767
1363462,2001,F,Celina,232,0.00011717
1363463,2001,F,Ivette,231,0.00011666
1363464,2001,F,Citlali,230,0.00011616
1363465,2001,F,Marlee,230,0.00011616
1363466,2001,F,Kaci,229,0.00011565
1363467,2001,F,Lisette,229,0.00011565
1363468,2001,F,Chana,227,0.00011464
1363469,2001,F,Camilla,226,0.00011414
1363470,2001,F,Emerald,226,0.00011414
1363471,2001,F,Jailyn,226,0.00011414
1363472,2001,F,Taya,226,0.00011414
1363473,2001,F,Yajaira,226,0.00011414
1363474,2001,F,Annabella,225,0.00011363
1363475,2001,F,Alycia,224,0.00011313
1363476,2001,F,Dafne,224,0.00011313
1363477,2001,F,Mira,224,0.00011313
1363478,2001,F,Anjali,222,0.00011212
1363479,2001,F,Hayleigh,222,0.00011212
1363480,2001,F,Sky,222,0.00011212
1363481,2001,F,Priscila,221,0.00011161
1363482,2001,F,Sarahi,221,0.00011161
1363483,2001,F,Yoselin,221,0.00011161
1363484,2001,F,Areli,220,0.00011111
1363485,2001,F,Jayde,220,0.00011111
1363486,2001,F,Keara,220,0.00011111
1363487,2001,F,Madalynn,220,0.00011111
1363488,2001,F,Nadine,220,0.00011111
1363489,2001,F,Alex,219,0.0001106
1363490,2001,F,Miah,219,0.0001106
1363491,2001,F,Tatianna,219,0.0001106
1363492,2001,F,Audra,218,0.0001101
1363493,2001,F,Beatrice,218,0.0001101
1363494,2001,F,Brionna,218,0.0001101
1363495,2001,F,Katy,218,0.0001101
1363496,2001,F,Natalya,218,0.0001101
1363497,2001,F,Darby,217,0.00010959
1363498,2001,F,Jaidyn,217,0.00010959
1363499,2001,F,Keila,217,0.00010959
1363500,2001,F,Vanesa,217,0.00010959
1363501,2001,F,Jaylynn,216,0.00010909
1363502,2001,F,Keira,216,0.00010909
1363503,2001,F,Melisa,216,0.00010909
1363504,2001,F,Randi,216,0.00010909
1363505,2001,F,Lina,215,0.00010858
1363506,2001,F,Miya,215,0.00010858
1363507,2001,F,Rianna,215,0.00010858
1363508,2001,F,Sheyla,215,0.00010858
1363509,2001,F,Aryana,214,0.00010808
1363510,2001,F,Belen,214,0.00010808
1363511,2001,F,Darian,214,0.00010808
1363512,2001,F,Janie,214,0.00010808
1363513,2001,F,Juana,214,0.00010808
1363514,2001,F,Maleah,214,0.00010808
1363515,2001,F,Nathaly,214,0.00010808
1363516,2001,F,Nikita,214,0.00010808
1363517,2001,F,Shaina,214,0.00010808
1363518,2001,F,Sanaa,213,0.00010757
1363519,2001,F,Danae,212,0.00010707
1363520,2001,F,Iyanna,212,0.00010707
1363521,2001,F,Libby,212,0.00010707
1363522,2001,F,Chelsie,211,0.00010656
1363523,2001,F,Evelin,211,0.00010656
1363524,2001,F,Katlynn,211,0.00010656
1363525,2001,F,Kendal,211,0.00010656
1363526,2001,F,Kiya,211,0.00010656
1363527,2001,F,Lacy,211,0.00010656
1363528,2001,F,Luisa,211,0.00010656
1363529,2001,F,Niya,211,0.00010656
1363530,2001,F,Rosalinda,211,0.00010656
1363531,2001,F,Yvonne,211,0.00010656
1363532,2001,F,Asha,210,0.00010606
1363533,2001,F,Estefany,210,0.00010606
1363534,2001,F,Joslyn,210,0.00010606
1363535,2001,F,Kiarra,210,0.00010606
1363536,2001,F,Leann,210,0.00010606
1363537,2001,F,Noel,210,0.00010606
1363538,2001,F,Sonya,210,0.00010606
1363539,2001,F,Tristen,210,0.00010606
1363540,2001,F,Dallas,209,0.00010555
1363541,2001,F,Noor,209,0.00010555
1363542,2001,F,Shreya,209,0.00010555
1363543,2001,F,Martina,208,0.00010505
1363544,2001,F,Pearl,208,0.00010505
1363545,2001,F,Jalynn,207,0.00010454
1363546,2001,F,Kristy,207,0.00010454
1363547,2001,F,Katerina,206,0.00010404
1363548,2001,F,Keyla,206,0.00010404
1363549,2001,F,Maryam,206,0.00010404
1363550,2001,F,Maxine,206,0.00010404
1363551,2001,F,Winter,206,0.00010404
1363552,2001,F,Alysia,205,0.00010353
1363553,2001,F,Daija,205,0.00010353
1363554,2001,F,Delia,205,0.00010353
1363555,2001,F,Leanne,205,0.00010353
1363556,2001,F,Marian,205,0.00010353
1363557,2001,F,Treasure,205,0.00010353
1363558,2001,F,Annamarie,204,0.00010303
1363559,2001,F,Antoinette,204,0.00010303
1363560,2001,F,Jovanna,204,0.00010303
1363561,2001,F,Suzanne,204,0.00010303
1363562,2001,F,Aja,203,0.00010252
1363563,2001,F,Jaylene,203,0.00010252
1363564,2001,F,Akira,202,0.00010202
1363565,2001,F,Ali,202,0.00010202
1363566,2001,F,Yasmeen,202,0.00010202
1363567,2001,F,Breonna,201,0.00010151
1363568,2001,F,Destany,201,0.00010151
1363569,2001,F,Kameron,201,0.00010151
1363570,2001,F,Shyla,201,0.00010151
1363571,2001,F,Angeline,200,0.00010101
1363572,2001,F,Janette,200,0.00010101
1363573,2001,F,Marcella,200,0.00010101
1363574,2001,F,Amina,199,0.0001005
1363575,2001,F,Corina,199,0.0001005
1363576,2001,F,Dylan,199,0.0001005
1363577,2001,F,Gwyneth,199,0.0001005
1363578,2001,F,Misty,199,0.0001005
1363579,2001,F,Neha,199,0.0001005
1363580,2001,F,Trisha,199,0.0001005
1363581,2001,F,Estefani,198,0.0001
1363582,2001,F,Kaycee,198,0.0001
1363583,2001,F,Marcela,198,0.0001
1363584,2001,F,Alyssia,197,0.00009949
1363585,2001,F,Astrid,197,0.00009949
1363586,2001,F,Dayna,197,0.00009949
1363587,2001,F,Elle,197,0.00009949
1363588,2001,F,Giana,197,0.00009949
1363589,2001,F,Makena,197,0.00009949
1363590,2001,F,Natalee,197,0.00009949
1363591,2001,F,Tristan,197,0.00009949
1363592,2001,F,Alaysia,196,0.00009899
1363593,2001,F,Cailey,196,0.00009899
1363594,2001,F,Cherish,196,0.00009899
1363595,2001,F,Jesse,195,0.00009848
1363596,2001,F,Rhianna,195,0.00009848
1363597,2001,F,Yulissa,195,0.00009848
1363598,2001,F,Aidan,194,0.00009798
1363599,2001,F,Azucena,194,0.00009798
1363600,2001,F,Charlize,194,0.00009798
1363601,2001,F,Dejah,194,0.00009798
1363602,2001,F,Denisse,194,0.00009798
1363603,2001,F,Malaysia,194,0.00009798
1363604,2001,F,Amiya,193,0.00009747
1363605,2001,F,Isabell,193,0.00009747
1363606,2001,F,Isha,193,0.00009747
1363607,2001,F,Lilia,193,0.00009747
1363608,2001,F,Shauna,193,0.00009747
1363609,2001,F,Adamaris,192,0.00009697
1363610,2001,F,Emani,192,0.00009697
1363611,2001,F,Jayme,192,0.00009697
1363612,2001,F,Laisha,192,0.00009697
1363613,2001,F,Lucille,192,0.00009697
1363614,2001,F,Priya,192,0.00009697
1363615,2001,F,Tammy,192,0.00009697
1363616,2001,F,Hollie,191,0.00009646
1363617,2001,F,Addie,190,0.00009596
1363618,2001,F,Alysha,190,0.00009596
1363619,2001,F,Grayson,190,0.00009596
1363620,2001,F,Lexis,190,0.00009596
1363621,2001,F,Maliyah,190,0.00009596
1363622,2001,F,Mina,190,0.00009596
1363623,2001,F,Sariah,190,0.00009596
1363624,2001,F,Adrian,189,0.00009545
1363625,2001,F,Dina,189,0.00009545
1363626,2001,F,Kaylen,189,0.00009545
1363627,2001,F,Nathalia,189,0.00009545
1363628,2001,F,Anayeli,188,0.00009495
1363629,2001,F,Beverly,188,0.00009495
1363630,2001,F,Jacquelin,188,0.00009495
1363631,2001,F,Joanne,188,0.00009495
1363632,2001,F,Lidia,188,0.00009495
1363633,2001,F,Keeley,187,0.00009444
1363634,2001,F,Ada,186,0.00009394
1363635,2001,F,Jaliyah,186,0.00009394
1363636,2001,F,Jill,186,0.00009394
1363637,2001,F,Lucero,186,0.00009394
1363638,2001,F,Roxanne,186,0.00009394
1363639,2001,F,Star,186,0.00009394
1363640,2001,F,Jaelynn,185,0.00009343
1363641,2001,F,Jovana,185,0.00009343
1363642,2001,F,Kirstin,185,0.00009343
1363643,2001,F,Yamilet,185,0.00009343
1363644,2001,F,Gladys,184,0.00009293
1363645,2001,F,Katlin,184,0.00009293
1363646,2001,F,Marlen,184,0.00009293
1363647,2001,F,Yaire,184,0.00009293
1363648,2001,F,Emerson,183,0.00009242
1363649,2001,F,Joseline,183,0.00009242
1363650,2001,F,Kalie,183,0.00009242
1363651,2001,F,Octavia,183,0.00009242
1363652,2001,F,Odalis,183,0.00009242
1363653,2001,F,Yahaira,183,0.00009242
1363654,2001,F,Eunice,182,0.00009192
1363655,2001,F,Jasmyne,182,0.00009192
1363656,2001,F,Kori,182,0.00009192
1363657,2001,F,Lola,182,0.00009192
1363658,2001,F,Susanna,182,0.00009192
1363659,2001,F,Breann,181,0.00009141
1363660,2001,F,Colette,181,0.00009141
1363661,2001,F,Julisa,181,0.00009141
1363662,2001,F,Justina,181,0.00009141
1363663,2001,F,Mikala,181,0.00009141
1363664,2001,F,Shianne,181,0.00009141
1363665,2001,F,Anabel,180,0.00009091
1363666,2001,F,Breanne,180,0.00009091
1363667,2001,F,Connie,180,0.00009091
1363668,2001,F,Caylee,179,0.0000904
1363669,2001,F,Dawn,179,0.0000904
1363670,2001,F,Jaylyn,179,0.0000904
1363671,2001,F,Tayla,179,0.0000904
1363672,2001,F,Yaritza,179,0.0000904
1363673,2001,F,Zariah,179,0.0000904
1363674,2001,F,Dania,178,0.0000899
1363675,2001,F,Olga,178,0.0000899
1363676,2001,F,Starr,178,0.0000899
1363677,2001,F,Citlaly,177,0.00008939
1363678,2001,F,Delanie,176,0.00008889
1363679,2001,F,Flor,176,0.00008889
1363680,2001,F,Harper,176,0.00008889
1363681,2001,F,Ivana,176,0.00008889
1363682,2001,F,Rhea,176,0.00008889
1363683,2001,F,Shelbie,175,0.00008838
1363684,2001,F,Amaris,174,0.00008788
1363685,2001,F,Anisa,174,0.00008788
1363686,2001,F,Coral,174,0.00008788
1363687,2001,F,Elisha,174,0.00008788
1363688,2001,F,Rowan,174,0.00008788
1363689,2001,F,Alannah,173,0.00008737
1363690,2001,F,Charisma,173,0.00008737
1363691,2001,F,Lainey,173,0.00008737
1363692,2001,F,Makala,173,0.00008737
1363693,2001,F,Stevie,173,0.00008737
1363694,2001,F,Tyanna,173,0.00008737
1363695,2001,F,Anais,172,0.00008687
1363696,2001,F,Elana,172,0.00008687
1363697,2001,F,Jala,172,0.00008687
1363698,2001,F,Jamia,172,0.00008687
1363699,2001,F,Mckinley,172,0.00008687
1363700,2001,F,Monet,172,0.00008687
1363701,2001,F,Aya,171,0.00008636
1363702,2001,F,Bryn,171,0.00008636
1363703,2001,F,Cortney,171,0.00008636
1363704,2001,F,Danna,171,0.00008636
1363705,2001,F,Fallon,171,0.00008636
1363706,2001,F,Kaytlin,171,0.00008636
1363707,2001,F,Mindy,171,0.00008636
1363708,2001,F,Harlie,170,0.00008586
1363709,2001,F,Jessenia,170,0.00008586
1363710,2001,F,Jolene,170,0.00008586
1363711,2001,F,Madysen,170,0.00008586
1363712,2001,F,Maricela,170,0.00008586
1363713,2001,F,Stormy,170,0.00008586
1363714,2001,F,Darcy,169,0.00008535
1363715,2001,F,Grecia,169,0.00008535
1363716,2001,F,Luna,169,0.00008535
1363717,2001,F,Magaly,169,0.00008535
